filename	time	control_1_mutant_2_uninjected_0	plate	treatment	column	row	well	luminescenceplatea	luminescenceplateb	rlu_mean	rlu_percstdev	conc	rlublanksub	rsquared_gluglo	stdcurvefunction_gluglo	intercept_gluglo	slope_gluglo	blank_gluglo	maxstd_gluglo	glucconc_well_um	gluc	row384	column384	gluglo_assayfilename	assay_plate	date	experiment	gene	diet	fasted	age	luminiscence_d	delta_lum_d	luminiscence_dd	random_nr	time_jitter	slc2a2_dich	position	znf598_dich	tp53inp1_dich	poldip2_dich	assay_jitter	sirt1_dich	atp2a3_dich	batch	injset	gluc_Res	intgluc	intgluc_Res
20230830_GGTassay_7dpf_TP53INP1_fasted_plate02_G01		1	plate02	fasted	1	G	M02	156500	141100	148800	7.318175	NA	134095	.9835922	y = 41214.9323895178 * x + ( 8393.19308600319 )	8393.193	41214.93	14705	2075250	3.049909	8.664515	M	2	GTT_DAY3_GLUGLO_plate-01		20230830	GGTassay	TP53INP1	fasted	1	7	148800	15400	.9015974				277		0					1	3	-5.85657	-1.013284	-1.08638
20230830_GGTassay_7dpf_TP53INP1_fasted_plate01_G02		2	plate01	fasted	2	G	M03	269100	256400	262750	3.417795	NA	248045	.9835922	y = 41214.9323895178 * x + ( 8393.19308600319 )	8393.193	41214.93	14705	2075250	5.814684	16.51899	M	3	GTT_DAY3_GLUGLO_plate-01		20230830	GGTassay	TP53INP1	fasted	1	7	262750	12700	.9528056				278		1					1	3	1.99429	.5292404	.4813721
20230830_GGTassay_7dpf_TP53INP1_fasted_plate02_G02		1	plate02	fasted	2	G	M04			227050		NA	212345	.9835922	y = 41214.9323895178 * x + ( 8393.19308600319 )	8393.193	41214.93	14705	2075250	4.948493		M	4	GTT_DAY3_GLUGLO_plate-01		20230830	GGTassay	TP53INP1	fasted	1	7	227050	94900	1.528396				279		0					1	3			
20230830_GGTassay_7dpf_TP53INP1_fasted_plate01_G03		2	plate01	fasted	3	G	M05	239900	214000	226950	8.069648	NA	212245	.9835922	y = 41214.9323895178 * x + ( 8393.19308600319 )	8393.193	41214.93	14705	2075250	4.946067	14.05133	M	5	GTT_DAY3_GLUGLO_plate-01		20230830	GGTassay	TP53INP1	fasted	1	7	226950	25900	.8920383				280		1					1	3	-.4805967	.1693184	.126723
20230830_GGTassay_7dpf_TP53INP1_fasted_plate02_G03		1	plate02	fasted	3	G	M06	347200	390800	369000	8.354975	NA	354295	.9835922	y = 41214.9323895178 * x + ( 8393.19308600319 )	8393.193	41214.93	14705	2075250	8.392633	23.84271	M	6	GTT_DAY3_GLUGLO_plate-01		20230830	GGTassay	TP53INP1	fasted	1	7	369000	43600	1.125576				281		0					1	3	9.307174	1.601602	1.601602
20230830_GGTassay_7dpf_TP53INP1_fasted_plate01_G04		2	plate01	fasted	4	G	M07	149200	135100	142150	7.013863	NA	127445	.9835922	y = 41214.9323895178 * x + ( 8393.19308600319 )	8393.193	41214.93	14705	2075250	2.88856	8.206137	M	7	GTT_DAY3_GLUGLO_plate-01		20230830	GGTassay	TP53INP1	fasted	1	7	142150	14100	.905496				282		1					1	3	-6.333011	-1.1252	-1.208407
20230830_GGTassay_7dpf_TP53INP1_fasted_plate02_G04		1	plate02	fasted	4	G	M08	228300	282500	255400	15.00595	NA	240695	.9835922	y = 41214.9323895178 * x + ( 8393.19308600319 )	8393.193	41214.93	14705	2075250	5.636351	16.01236	M	8	GTT_DAY3_GLUGLO_plate-01		20230830	GGTassay	TP53INP1	fasted	1	7	255400	54200	1.237407				283		0					1	3	1.4696	.4578519	.3661064
20230830_GGTassay_7dpf_TP53INP1_fasted_plate01_G05		2	plate01	fasted	5	G	M09	153900	170100	162000	7.071068	NA	147295	.9835922	y = 41214.9323895178 * x + ( 8393.19308600319 )	8393.193	41214.93	14705	2075250	3.370182	9.57438	M	9	GTT_DAY3_GLUGLO_plate-01		20230830	GGTassay	TP53INP1	fasted	1	7	162000	16200	1.105263				284		1					1	3	-4.971992	-.7352539	-.9128061
20230830_GGTassay_7dpf_TP53INP1_fasted_plate02_G05		1	plate02	fasted	5	G	M10	194300	171600	182950	8.773612	NA	168245	.9835922	y = 41214.9323895178 * x + ( 8393.19308600319 )	8393.193	41214.93	14705	2075250	3.878493	11.01845	M	10	GTT_DAY3_GLUGLO_plate-01		20230830	GGTassay	TP53INP1	fasted	1	7	182950	22700	.8831704				285		0					1	3	-3.531539	-.3661064	-.5536302
20230830_GGTassay_7dpf_TP53INP1_fasted_plate01_G06		2	plate01	fasted	6	G	M11	139300	124600	131950	7.877582	NA	117245	.9835922	y = 41214.9323895178 * x + ( 8393.19308600319 )	8393.193	41214.93	14705	2075250	2.641077	7.503059	M	11	GTT_DAY3_GLUGLO_plate-01		20230830	GGTassay	TP53INP1	fasted	1	7	131950	14700	.8944724				286		1					1	3	-7.050538	-1.300945	-1.465234
20230830_GGTassay_7dpf_TP53INP1_fasted_plate02_G06		1	plate02	fasted	6	G	M13	232300	191700	212000	13.54176	NA	197295	.9835922	y = 41214.9323895178 * x + ( 8393.19308600319 )	8393.193	41214.93	14705	2075250	4.583334	13.02084	M	13	GTT_DAY3_GLUGLO_plate-01		20230830	GGTassay	TP53INP1	fasted	1	7	212000	40600	.825226				287		0					1	3	-1.536373	0	-.0843564
20230830_GGTassay_7dpf_TP53INP1_fasted_plate01_G07		2	plate01	fasted	7	G	M14	103200	131100	117150	16.84019	NA	102445	.9835922	y = 41214.9323895178 * x + ( 8393.19308600319 )	8393.193	41214.93	14705	2075250	2.281984	6.482908	M	14	GTT_DAY3_GLUGLO_plate-01		20230830	GGTassay	TP53INP1	fasted	1	7	117150	27900	1.270349				288		1					1	3	-8.077913	-1.68268	-1.776623
20230830_GGTassay_7dpf_TP53INP1_fasted_plate02_G07		1	plate02	fasted	7	G	M15	182600	160700	171650	9.021636	NA	156945	.9835922	y = 41214.9323895178 * x + ( 8393.19308600319 )	8393.193	41214.93	14705	2075250	3.60432	10.23955	M	15	GTT_DAY3_GLUGLO_plate-01		20230830	GGTassay	TP53INP1	fasted	1	7	171650	21900	.8800657				289		0					1	3	-4.324888	-.5783539	-.7352539
20230830_GGTassay_7dpf_TP53INP1_fasted_plate01_G08		2	plate01	fasted	8	G	M16			235300		NA	220595	.9835922	y = 41214.9323895178 * x + ( 8393.19308600319 )	8393.193	41214.93	14705	2075250	5.148663		M	16	GTT_DAY3_GLUGLO_plate-01		20230830	GGTassay	TP53INP1	fasted	1	7		102800					290		1					1	3			
20230830_GGTassay_7dpf_TP53INP1_fasted_plate01_G09		2	plate01	fasted	9	G	M18	155000	146300	150650	4.083524	NA	135945	.9835922	y = 41214.9323895178 * x + ( 8393.19308600319 )	8393.193	41214.93	14705	2075250	3.094796	8.792034	M	18	GTT_DAY3_GLUGLO_plate-01		20230830	GGTassay	TP53INP1	fasted	1	7	150650	8700	.943871				292		1					1	3	-5.783237	-.9786942	-1.013284
20230830_GGTassay_7dpf_TP53INP1_fasted_plate01_H01		2	plate01	fasted	1	H	O01	227600	221100	224350	2.048671	NA	209645	.9835922	y = 41214.9323895178 * x + ( 8393.19308600319 )	8393.193	41214.93	14705	2075250	4.882983	13.87211	O	1	GTT_DAY3_GLUGLO_plate-01		20230830	GGTassay	TP53INP1	fasted	1	7	224350	6500	.9714411				322		1					1	3	-.8115336	.1479871	.0843564
20230830_GGTassay_7dpf_TP53INP1_fasted_plate02_H01		1	plate02	fasted	1	H	O02	140200	122200	131200	9.70116	NA	116495	.9835922	y = 41214.9323895178 * x + ( 8393.19308600319 )	8393.193	41214.93	14705	2075250	2.62288	7.451363	O	2	GTT_DAY3_GLUGLO_plate-01		20230830	GGTassay	TP53INP1	fasted	1	7	131200	18000	.871612				323		0					1	3	-7.235894	-1.351702	-1.529864
20230830_GGTassay_7dpf_TP53INP1_fasted_plate01_H02		2	plate01	fasted	2	H	O03	255200	239100	247150	4.606279	NA	232445	.9835922	y = 41214.9323895178 * x + ( 8393.19308600319 )	8393.193	41214.93	14705	2075250	5.436181	15.44369	O	3	GTT_DAY3_GLUGLO_plate-01		20230830	GGTassay	TP53INP1	fasted	1	7	247150	16100	.9369122				324		1					1	3	.7528253	.3661064	.2993069
20230830_GGTassay_7dpf_TP53INP1_fasted_plate02_H02		1	plate02	fasted	2	H	O04	222600	308000	265300	22.76175	NA	250595	.9835922	y = 41214.9323895178 * x + ( 8393.19308600319 )	8393.193	41214.93	14705	2075250	5.876555	16.69476	O	4	GTT_DAY3_GLUGLO_plate-01		20230830	GGTassay	TP53INP1	fasted	1	7	265300	85400	1.383648				325		0					1	3	2.000276	.5783539	.5051615
20230830_GGTassay_7dpf_TP53INP1_fasted_plate01_H03		2	plate01	fasted	3	H	O05	339900	338200	339050	.354544	NA	324345	.9835922	y = 41214.9323895178 * x + ( 8393.19308600319 )	8393.193	41214.93	14705	2075250	7.665955	21.77828	O	5	GTT_DAY3_GLUGLO_plate-01		20230830	GGTassay	TP53INP1	fasted	1	7	339050	1700	.9949985				326		1					1	3	7.080187	1.208407	1.08638
20230830_GGTassay_7dpf_TP53INP1_fasted_plate02_H03		1	plate02	fasted	3	H	O06	265800	302500	284150	9.132789	NA	269445	.9835922	y = 41214.9323895178 * x + ( 8393.19308600319 )	8393.193	41214.93	14705	2075250	6.333913	17.99407	O	6	GTT_DAY3_GLUGLO_plate-01		20230830	GGTassay	TP53INP1	fasted	1	7	284150	36700	1.138074				327		0					1	3	3.292366	.6811156	.6811156
20230830_GGTassay_7dpf_TP53INP1_fasted_plate01_H04		2	plate01	fasted	4	H	O07	209400	183800	196600	9.207494	NA	181895	.9835922	y = 41214.9323895178 * x + ( 8393.19308600319 )	8393.193	41214.93	14705	2075250	4.209683	11.95933	O	7	GTT_DAY3_GLUGLO_plate-01		20230830	GGTassay	TP53INP1	fasted	1	7	196600	25600	.8777459				328		1					1	3	-2.745992	-.1479871	-.2993069
20230830_GGTassay_7dpf_TP53INP1_fasted_plate02_H04		1	plate02	fasted	4	H	O08	231800	295100	263450	16.98989	NA	248745	.9835922	y = 41214.9323895178 * x + ( 8393.19308600319 )	8393.193	41214.93	14705	2075250	5.831668	16.56724	O	8	GTT_DAY3_GLUGLO_plate-01		20230830	GGTassay	TP53INP1	fasted	1	7	263450	63300	1.27308				329		0					1	3	1.858309	.5536302	.4578519
20230830_GGTassay_7dpf_TP53INP1_fasted_plate01_H05		2	plate01	fasted	5	H	O09	418400	416400	417400	.3388149	NA	402695	.9835922	y = 41214.9323895178 * x + ( 8393.19308600319 )	8393.193	41214.93	14705	2075250	9.566965	27.17888	O	9	GTT_DAY3_GLUGLO_plate-01		20230830	GGTassay	TP53INP1	fasted	1	7	417400	2000	.9952199				330		1					1	3	12.46633	2.238168	2.033354
20230830_GGTassay_7dpf_TP53INP1_fasted_plate02_H05		1	plate02	fasted	5	H	O10	300800	258000	279400	10.83184	NA	264695	.9835922	y = 41214.9323895178 * x + ( 8393.19308600319 )	8393.193	41214.93	14705	2075250	6.218664	17.66666	O	10	GTT_DAY3_GLUGLO_plate-01		20230830	GGTassay	TP53INP1	fasted	1	7	279400	42800	.8577127				331		0					1	3	2.950503	.6547868	.6034363
20230830_GGTassay_7dpf_TP53INP1_fasted_plate01_H06		2	plate01	fasted	6	H	O11	364100	330200	347150	6.905061	NA	332445	.9835922	y = 41214.9323895178 * x + ( 8393.19308600319 )	8393.193	41214.93	14705	2075250	7.862485	22.33661	O	11	GTT_DAY3_GLUGLO_plate-01		20230830	GGTassay	TP53INP1	fasted	1	7	347150	33900	.9068937				332		1					1	3	7.616839	1.253334	1.1252
20230830_GGTassay_7dpf_TP53INP1_fasted_plate02_H06		1	plate02	fasted	6	H	O13			103375		NA	88670	.9835922	y = 41214.9323895178 * x + ( 8393.19308600319 )	8393.193	41214.93	14705	2075250	1.94776		O	13	GTT_DAY3_GLUGLO_plate-01		20230830	GGTassay	TP53INP1	fasted	1	7	103375	94050	2.669033				333		0					1	3			
20230830_GGTassay_7dpf_TP53INP1_fasted_plate01_H07		2	plate01	fasted	7	H	O14			101920		NA	87215	.9835922	y = 41214.9323895178 * x + ( 8393.19308600319 )	8393.193	41214.93	14705	2075250	1.912457		O	14	GTT_DAY3_GLUGLO_plate-01		20230830	GGTassay	TP53INP1	fasted	1	7	101920	68960	2.022539				334		1					1	3			
20230830_GGTassay_7dpf_TP53INP1_fasted_plate02_H07		1	plate02	fasted	7	H	O15	218700	189000	203850	10.30222	NA	189145	.9835922	y = 41214.9323895178 * x + ( 8393.19308600319 )	8393.193	41214.93	14705	2075250	4.38559	12.45906	O	15	GTT_DAY3_GLUGLO_plate-01		20230830	GGTassay	TP53INP1	fasted	1	7	203850	29700	.8641976				335		0					1	3	-2.271542	-.126723	-.1693184
20230830_GGTassay_7dpf_TP53INP1_fasted_plate01_H08		2	plate01	fasted	8	H	O16	162200	221100	191650	21.73159	NA	176945	.9835922	y = 41214.9323895178 * x + ( 8393.19308600319 )	8393.193	41214.93	14705	2075250	4.089581	11.61813	O	16	GTT_DAY3_GLUGLO_plate-01		20230830	GGTassay	TP53INP1	fasted	1	7	191650	58900	1.363132				336		1					1	3	-3.11609	-.2122234	-.4345824
20230830_GGTassay_7dpf_TP53INP1_fasted_plate01_H09		2	plate01	fasted	9	H	O18	343500	377800	360650	6.725014	NA	345945	.9835922	y = 41214.9323895178 * x + ( 8393.19308600319 )	8393.193	41214.93	14705	2075250	8.190037	23.26715	O	18	GTT_DAY3_GLUGLO_plate-01		20230830	GGTassay	TP53INP1	fasted	1	7	360650	34300	1.099854				338		1					1	3	8.525706	1.465234	1.351702
